	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
20	Isaiah Hicks	NYK	NYK vs. DET	04/10/2019	L	21	11	4	7	57.1	0	0	-	3	3	100	2	3	5	1	1	2	0	3	-3	27.5
21	Thon Maker	DET	DET @ NYK	04/10/2019	W	21	2	0	3	0.0	0	1	0.0	2	2	100	1	3	4	1	0	0	1	0	22	7.3
22	Kevin Knox II	NYK	NYK vs. DET	04/10/2019	L	28	9	3	12	25.0	0	6	0.0	3	4	75.0	1	6	7	1	0	0	3	1	-26	15.9
23	Luke Kornet	NYK	NYK vs. DET	04/10/2019	L	28	6	2	9	22.2	2	8	25.0	0	0	-	0	2	2	2	0	0	0	0	-21	11.4
24	John Jenkins	NYK	NYK vs. DET	04/10/2019	L	27	16	6	9	66.7	2	3	66.7	2	3	66.7	0	3	3	3	0	0	0	1	-1	24.1
25	Luke Kennard	DET	DET @ NYK	04/10/2019	W	25	27	9	14	64.3	4	8	50.0	5	5	100	0	5	5	2	0	0	2	3	19	34.0
26	Langston Galloway	DET	DET @ NYK	04/10/2019	W	19	8	3	8	37.5	2	5	40.0	0	0	-	0	4	4	2	0	0	0	2	11	15.8
27	Wayne Ellington	DET	DET @ NYK	04/10/2019	W	18	12	4	9	44.4	4	8	50.0	0	0	-	0	1	1	1	1	0	1	0	19	16.7
28	Bruce Brown	DET	DET @ NYK	04/10/2019	W	25	6	1	3	33.3	0	0	-	4	4	100	2	2	4	0	1	1	0	3	29	16.8
29	Khyri Thomas	DET	DET @ NYK	04/10/2019	W	5	0	0	3	0.0	0	0	-	0	0	-	0	0	0	0	0	0	0	1	-12	0.0
30	Zaza Pachulia	DET	DET @ NYK	04/10/2019	W	16	6	2	4	50.0	0	0	-	2	2	100	2	3	5	3	0	0	2	3	-5	14.5
31	Mario Hezonja	NYK	NYK vs. DET	04/10/2019	L	21	0	0	3	0.0	0	1	0.0	0	0	-	0	3	3	4	3	0	6	3	-21	12.6
32	Damyean Dotson	NYK	NYK vs. DET	04/10/2019	L	29	5	2	8	25.0	1	4	25.0	0	0	-	0	2	2	3	0	0	1	0	-32	10.9
33	Jose Calderon	DET	DET @ NYK	04/10/2019	W	4	0	0	1	0.0	0	1	0.0	0	0	-	0	0	0	0	0	0	0	1	-14	0.0
34	Ish Smith	DET	DET @ NYK	04/10/2019	W	19	2	1	5	20.0	0	1	0.0	0	0	-	0	1	1	4	0	0	0	1	15	9.2
35	Andre Drummond	DET	DET @ NYK	04/10/2019	W	28	20	10	15	66.7	0	0	-	0	1	0.0	5	13	18	3	2	0	5	4	26	47.1
36	Jon Leuer	DET	DET @ NYK	04/10/2019	W	4	2	1	1	100	0	0	-	0	0	-	0	1	1	0	0	0	0	0	-14	3.2
37	Henry Ellenson	NYK	NYK vs. DET	04/10/2019	L	21	12	4	8	50.0	2	3	66.7	2	3	66.7	0	4	4	0	0	2	0	4	1	22.8
38	Quincy Pondexter	SAS	SAS vs. DAL	04/10/2019	W	3	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-6	0.0
39	Devin Harris	DAL	DAL @ SAS	04/10/2019	L	34	12	5	11	45.5	0	4	0.0	2	2	100	0	2	2	4	0	2	1	4	-10	25.4
40	Trey Burke	DAL	DAL @ SAS	04/10/2019	L	13	6	2	7	28.6	2	5	40.0	0	0	-	0	1	1	3	1	0	0	0	1	14.7
41	Jalen Brunson	DAL	DAL @ SAS	04/10/2019	L	30	11	5	13	38.5	1	4	25.0	0	2	0.0	0	3	3	10	0	0	4	0	-11	25.6
42	LaMarcus Aldridge	SAS	SAS vs. DAL	04/10/2019	W	36	34	15	21	71.4	0	1	0.0	4	5	80.0	5	11	16	1	1	1	2	1	19	58.7
43	Davis Bertans	SAS	SAS vs. DAL	04/10/2019	W	20	9	3	9	33.3	3	8	37.5	0	0	-	0	3	3	1	0	0	0	0	7	14.1
44	DeMar DeRozan	SAS	SAS vs. DAL	04/10/2019	W	34	19	7	15	46.7	0	1	0.0	5	6	83.3	1	4	5	4	3	0	2	2	21	38.0
45	Courtney Lee	DAL	DAL @ SAS	04/10/2019	L	20	14	6	9	66.7	2	4	50.0	0	0	-	0	3	3	2	1	0	1	1	-2	22.6
46	Ryan Broekhoff	DAL	DAL @ SAS	04/10/2019	L	14	3	1	3	33.3	1	3	33.3	0	0	-	0	0	0	0	1	0	0	3	-2	6.0
47	Dirk Nowitzki	DAL	DAL @ SAS	04/10/2019	L	32	20	8	21	38.1	2	6	33.3	2	2	100	0	10	10	1	1	0	0	2	-11	36.5
48	Dorian Finney-Smith	DAL	DAL @ SAS	04/10/2019	L	24	5	2	10	20.0	1	4	25.0	0	0	-	1	2	3	2	0	0	0	3	-5	11.6
49	Patty Mills	SAS	SAS vs. DAL	04/10/2019	W	19	4	1	5	20.0	0	2	0.0	2	2	100	0	3	3	5	0	0	1	2	5	14.1
0	Jakob Poeltl	SAS	SAS vs. DAL	04/10/2019	W	20	4	2	3	66.7	0	0	-	0	0	-	1	1	2	2	0	1	0	2	-4	12.4
1	Marco Belinelli	SAS	SAS vs. DAL	04/10/2019	W	18	2	1	6	16.7	0	2	0.0	0	0	-	0	2	2	1	0	0	1	1	5	4.9
2	Justin Jackson	DAL	DAL @ SAS	04/10/2019	L	27	14	6	9	66.7	2	3	66.7	0	0	-	2	0	2	2	0	0	1	3	-4	18.4
3	Dwight Powell	DAL	DAL @ SAS	04/10/2019	L	33	7	1	3	33.3	0	0	-	5	6	83.3	4	7	11	2	0	0	0	3	-9	23.2
4	Donatas Motiejunas	SAS	SAS vs. DAL	04/10/2019	W	3	2	1	1	100	0	0	-	0	0	-	1	0	1	0	0	0	2	1	-6	1.2
5	Drew Eubanks	SAS	SAS vs. DAL	04/10/2019	W	3	0	0	1	0.0	0	0	-	0	0	-	0	0	0	0	0	0	0	1	-6	0.0
6	Bryn Forbes	SAS	SAS vs. DAL	04/10/2019	W	26	10	3	8	37.5	3	6	50.0	1	1	100	0	4	4	2	1	0	0	1	12	20.8
7	Derrick White	SAS	SAS vs. DAL	04/10/2019	W	28	14	6	8	75.0	2	2	100	0	0	-	0	6	6	3	1	0	0	3	12	28.7
8	Rudy Gay	SAS	SAS vs. DAL	04/10/2019	W	28	7	2	10	20.0	0	2	0.0	3	4	75.0	0	10	10	3	0	0	2	0	1	21.5
9	Salah Mejri	DAL	DAL @ SAS	04/10/2019	L	15	2	1	5	20.0	0	4	0.0	0	0	-	0	7	7	1	1	2	0	0	-2	20.9
10	Lonnie Walker IV	SAS	SAS vs. DAL	04/10/2019	W	4	0	0	1	0.0	0	0	-	0	0	-	0	1	1	0	0	0	0	0	-5	1.2
11	Boban Marjanovic	PHI	PHI vs. CHI	04/10/2019	W	25	18	8	12	66.7	2	3	66.7	0	0	-	0	8	8	6	0	2	1	0	20	41.6
12	Greg Monroe	PHI	PHI vs. CHI	04/10/2019	W	23	14	5	10	50.0	1	1	100	3	4	75.0	1	5	6	3	0	0	0	1	-4	25.7
13	Timothe Luwawu-Cabarrot	CHI	CHI @ PHI	04/10/2019	L	30	14	5	13	38.5	1	4	25.0	3	4	75.0	0	4	4	2	0	0	0	3	-25	21.8
14	Furkan Korkmaz	PHI	PHI vs. CHI	04/10/2019	W	18	8	3	8	37.5	1	4	25.0	1	2	50.0	0	2	2	1	0	0	0	1	19	11.9
15	Jonathon Simmons	PHI	PHI vs. CHI	04/10/2019	W	30	20	8	14	57.1	3	6	50.0	1	2	50.0	1	6	7	5	0	1	2	0	11	36.9
16	Haywood Highsmith	PHI	PHI vs. CHI	04/10/2019	W	15	2	1	2	50.0	0	1	0.0	0	2	0.0	0	1	1	0	1	0	1	0	-14	5.2
17	Antonio Blakeney	CHI	CHI @ PHI	04/10/2019	L	14	7	3	6	50.0	0	1	0.0	1	2	50.0	0	1	1	3	1	0	0	1	12	15.7
18	Wayne Selden	CHI	CHI @ PHI	04/10/2019	L	28	12	5	10	50.0	2	5	40.0	0	0	-	1	7	8	2	0	0	2	1	-18	22.6
19	Shaquille Harrison	CHI	CHI @ PHI	04/10/2019	L	20	11	4	10	40.0	1	3	33.3	2	2	100	0	3	3	0	0	2	0	0	-35	20.6
20	Cristiano Felicio	CHI	CHI @ PHI	04/10/2019	L	22	2	1	3	33.3	0	0	-	0	1	0.0	2	4	6	1	1	0	0	2	15	13.7
21	Mike Scott	PHI	PHI vs. CHI	04/10/2019	W	22	7	3	6	50.0	1	1	100	0	0	-	0	7	7	1	0	1	0	1	21	19.9
22	T.J. McConnell	PHI	PHI vs. CHI	04/10/2019	W	23	18	9	10	90.0	0	0	-	0	0	-	0	2	2	6	0	1	1	1	24	31.4
23	Amir Johnson	PHI	PHI vs. CHI	04/10/2019	W	24	12	4	8	50.0	1	2	50.0	3	3	100	5	4	9	1	1	2	0	3	-6	33.3
24	Zhaire Smith	PHI	PHI vs. CHI	04/10/2019	W	32	17	7	13	53.8	2	5	40.0	1	2	50.0	2	2	4	5	0	0	1	0	15	28.3
25	Rawle Alkins	CHI	CHI @ PHI	04/10/2019	L	19	5	2	4	50.0	0	1	0.0	1	3	33.3	0	0	0	1	0	0	1	0	10	5.5
26	Walt Lemon Jr.	CHI	CHI @ PHI	04/10/2019	L	28	20	9	19	47.4	2	2	100	0	0	-	2	4	6	4	0	0	2	2	-7	31.2
27	Shake Milton	PHI	PHI vs. CHI	04/10/2019	W	28	9	4	10	40.0	1	3	33.3	0	0	-	0	1	1	2	2	3	0	4	-6	28.2
28	Ryan Arcidiacono	CHI	CHI @ PHI	04/10/2019	L	30	14	5	9	55.6	1	2	50.0	3	3	100	2	4	6	6	1	0	1	1	-17	32.2
29	Brandon Sampson	CHI	CHI @ PHI	04/10/2019	L	23	12	5	8	62.5	2	4	50.0	0	0	-	0	1	1	1	1	1	1	3	16	19.7
30	Robin Lopez	CHI	CHI @ PHI	04/10/2019	L	26	12	6	13	46.2	0	2	0.0	0	0	-	2	2	4	1	0	0	0	0	-31	18.3
31	Jonas Jerebko	GSW	GSW @ NOP	04/09/2019	W	13	7	3	8	37.5	1	4	25.0	0	0	-	1	1	2	3	0	0	0	0	2	13.9
32	Cheick Diallo	NOP	NOP vs. GSW	04/09/2019	L	24	11	5	7	71.4	1	1	100	0	0	-	0	6	6	5	0	0	0	3	-12	25.7
33	Damion Lee	GSW	GSW @ NOP	04/09/2019	W	27	20	7	13	53.8	4	7	57.1	2	2	100	0	7	7	1	1	0	1	0	5	31.9
34	Marcus Derrickson	GSW	GSW @ NOP	04/09/2019	W	5	5	2	4	50.0	1	2	50.0	0	0	-	2	1	3	0	0	0	0	0	-2	8.6
35	DeMarcus Cousins	GSW	GSW @ NOP	04/09/2019	W	35	21	7	18	38.9	1	5	20.0	6	10	60.0	0	12	12	6	1	1	3	2	7	47.4
36	Draymond Green	GSW	GSW @ NOP	04/09/2019	W	18	0	0	2	0.0	0	0	-	0	0	-	0	6	6	2	0	0	3	2	-1	7.2
37	Jacob Evans	GSW	GSW @ NOP	04/09/2019	W	37	11	5	10	50.0	1	4	25.0	0	0	-	1	4	5	2	3	2	3	3	4	32.0
38	Kevon Looney	GSW	GSW @ NOP	04/09/2019	W	13	4	2	3	66.7	0	0	-	0	0	-	2	2	4	2	1	0	0	3	2	14.8
39	Shaun Livingston	GSW	GSW @ NOP	04/09/2019	W	16	0	0	1	0.0	0	0	-	0	2	0.0	1	2	3	0	0	0	0	1	5	3.6
40	Alfonzo McKinnie	GSW	GSW @ NOP	04/09/2019	W	29	10	3	7	42.9	1	3	33.3	3	4	75.0	0	7	7	1	2	0	0	2	7	25.9
41	Jahlil Okafor	NOP	NOP vs. GSW	04/09/2019	L	38	30	15	24	62.5	0	1	0.0	0	2	0.0	1	6	7	1	2	0	3	2	-2	42.9
42	Kenrich Williams	NOP	NOP vs. GSW	04/09/2019	L	34	8	3	10	30.0	2	7	28.6	0	0	-	3	4	7	6	5	0	0	1	0	40.4
43	Ian Clark	NOP	NOP vs. GSW	04/09/2019	L	38	20	8	22	36.4	3	10	30.0	1	1	100	0	1	1	4	1	0	1	3	-7	29.2
44	Dairis Bertans	NOP	NOP vs. GSW	04/09/2019	L	26	0	0	4	0.0	0	2	0.0	0	0	-	0	0	0	2	0	0	0	1	-7	3.0
45	Elfrid Payton	NOP	NOP vs. GSW	04/09/2019	L	25	3	1	4	25.0	0	1	0.0	1	2	50.0	1	5	6	7	0	1	2	1	-2	21.7
46	Solomon Hill	NOP	NOP vs. GSW	04/09/2019	L	21	5	2	7	28.6	1	4	25.0	0	0	-	0	3	3	4	1	0	1	1	-11	16.6
47	Christian Wood	NOP	NOP vs. GSW	04/09/2019	L	34	26	10	21	47.6	2	7	28.6	4	5	80.0	2	10	12	0	0	0	3	3	-4	37.4
48	Jordan Bell	GSW	GSW @ NOP	04/09/2019	W	15	10	5	7	71.4	0	0	-	0	0	-	4	2	6	4	0	0	2	1	7	21.2
49	Stephen Curry	GSW	GSW @ NOP	04/09/2019	W	9	5	2	4	50.0	1	2	50.0	0	0	-	0	1	1	1	0	0	2	0	1	5.7
0	Quinn Cook	GSW	GSW @ NOP	04/09/2019	W	24	19	7	12	58.3	2	3	66.7	3	3	100	0	2	2	3	0	0	0	3	8	25.9
1	Gerald Green	HOU	HOU @ OKC	04/09/2019	L	15	15	5	9	55.6	5	9	55.6	0	0	-	0	0	0	0	1	0	0	1	2	18.0
2	Raymond Felton	OKC	OKC vs. HOU	04/09/2019	W	10	3	1	3	33.3	1	1	100	0	0	-	0	0	0	2	0	0	0	1	0	6.0
3	Eric Gordon	HOU	HOU @ OKC	04/09/2019	L	30	8	3	12	25.0	2	9	22.2	0	0	-	0	1	1	3	1	1	1	2	-12	18.7
4	Clint Capela	HOU	HOU @ OKC	04/09/2019	L	36	18	8	10	80.0	0	0	-	2	4	50.0	3	7	10	3	0	3	3	2	-4	40.5
5	Chris Paul	HOU	HOU @ OKC	04/09/2019	L	34	24	9	15	60.0	5	9	55.6	1	1	100	1	7	8	6	1	0	1	2	1	44.6
6	James Harden	HOU	HOU @ OKC	04/09/2019	L	37	39	11	28	39.3	5	15	33.3	12	13	92.3	1	9	10	3	1	1	4	4	1	57.5
7	Austin Rivers	HOU	HOU @ OKC	04/09/2019	L	21	3	1	4	25.0	1	4	25.0	0	0	-	0	3	3	1	1	0	0	1	2	11.1
8	Markieff Morris	OKC	OKC vs. HOU	04/09/2019	W	12	5	2	3	66.7	0	0	-	1	2	50.0	2	5	7	1	0	0	0	1	7	14.9
9	Nene	HOU	HOU @ OKC	04/09/2019	L	12	0	0	2	0.0	0	0	-	0	0	-	1	1	2	1	0	0	1	2	3	2.9
10	Paul George	OKC	OKC vs. HOU	04/09/2019	W	42	27	9	25	36.0	4	14	28.6	5	6	83.3	1	8	9	3	4	0	2	4	9	52.3
11	P.J. Tucker	HOU	HOU @ OKC	04/09/2019	L	30	4	1	4	25.0	0	3	0.0	2	2	100	3	3	6	0	1	2	1	4	0	19.2
12	Terrance Ferguson	OKC	OKC vs. HOU	04/09/2019	W	26	16	6	10	60.0	3	6	50.0	1	1	100	0	3	3	1	0	0	2	3	-8	19.1
13	Russell Westbrook	OKC	OKC vs. HOU	04/09/2019	W	37	29	11	23	47.8	4	10	40.0	3	3	100	2	10	12	10	0	0	3	4	3	55.4
14	Steven Adams	OKC	OKC vs. HOU	04/09/2019	W	37	8	3	11	27.3	0	0	-	2	4	50.0	8	5	13	1	0	0	0	1	2	25.1
15	Nerlens Noel	OKC	OKC vs. HOU	04/09/2019	W	11	4	2	3	66.7	0	0	-	0	0	-	1	1	2	0	0	1	1	1	-1	8.4
16	Danuel House Jr.	HOU	HOU @ OKC	04/09/2019	L	24	0	0	4	0.0	0	4	0.0	0	0	-	0	2	2	1	1	0	0	3	2	6.9
17	Jerami Grant	OKC	OKC vs. HOU	04/09/2019	W	36	10	3	10	30.0	2	6	33.3	2	2	100	2	3	5	1	1	1	1	2	-6	22.5
18	Dennis Schroder	OKC	OKC vs. HOU	04/09/2019	W	29	10	3	8	37.5	2	4	50.0	2	2	100	2	3	5	1	0	0	3	2	-1	14.5
19	Semi Ojeleye	BOS	BOS @ WAS	04/09/2019	W	38	17	7	17	41.2	2	7	28.6	1	4	25.0	2	2	4	3	1	0	0	1	9	29.3
20	Troy Brown Jr.	WAS	WAS vs. BOS	04/09/2019	L	19	5	2	8	25.0	1	4	25.0	0	0	-	0	4	4	2	0	0	3	1	-3	9.8
21	Thomas Bryant	WAS	WAS vs. BOS	04/09/2019	L	17	14	6	7	85.7	1	2	50.0	1	1	100	0	6	6	2	0	0	1	1	22	23.2
22	P.J. Dozier	BOS	BOS @ WAS	04/09/2019	W	37	12	5	14	35.7	1	6	16.7	1	2	50.0	4	7	11	5	2	0	0	1	10	38.7
23	Robert Williams III	BOS	BOS @ WAS	04/09/2019	W	29	2	1	3	33.3	0	0	-	0	0	-	3	8	11	1	1	3	1	6	17	27.7
24	Chasson Randle	WAS	WAS vs. BOS	04/09/2019	L	26	9	2	7	28.6	2	6	33.3	3	4	75.0	0	2	2	3	0	0	2	3	-22	13.9
25	Brad Wanamaker	BOS	BOS @ WAS	04/09/2019	W	29	17	6	13	46.2	0	4	0.0	5	7	71.4	0	6	6	7	1	0	1	3	17	36.7
26	Daniel Theis	BOS	BOS @ WAS	04/09/2019	W	13	2	1	1	100	0	0	-	0	0	-	1	2	3	1	0	0	0	1	2	7.1
27	Sam Dekker	WAS	WAS vs. BOS	04/09/2019	L	31	5	2	11	18.2	1	5	20.0	0	0	-	3	4	7	1	0	0	0	2	-28	14.9
28	Tomas Satoransky	WAS	WAS vs. BOS	04/09/2019	L	28	19	6	8	75.0	3	3	100	4	6	66.7	0	4	4	5	0	0	2	1	12	29.3
29	Guerschon Yabusele	BOS	BOS @ WAS	04/09/2019	W	25	13	5	10	50.0	3	5	60.0	0	2	0.0	1	4	5	1	0	0	0	1	-23	20.5
30	Bradley Beal	WAS	WAS vs. BOS	04/09/2019	L	17	16	6	11	54.5	2	4	50.0	2	2	100	2	3	5	4	0	0	0	0	8	28.0
31	RJ Hunter	BOS	BOS @ WAS	04/09/2019	W	26	17	6	13	46.2	4	10	40.0	1	2	50.0	1	2	3	3	1	0	0	3	28	28.1
32	Jeff Green	WAS	WAS vs. BOS	04/09/2019	L	24	6	2	13	15.4	1	8	12.5	1	2	50.0	0	5	5	3	0	1	2	0	-7	17.5
33	Terry Rozier	BOS	BOS @ WAS	04/09/2019	W	24	21	8	15	53.3	4	8	50.0	1	2	50.0	0	4	4	4	1	0	0	0	-16	34.8
34	Ian Mahinmi	WAS	WAS vs. BOS	04/09/2019	L	25	11	4	13	30.8	2	3	66.7	1	1	100	4	8	12	1	1	1	1	5	-15	31.9
35	Jaylen Brown	BOS	BOS @ WAS	04/09/2019	W	18	15	6	13	46.2	1	4	25.0	2	4	50.0	1	2	3	2	3	0	3	1	-14	27.6
36	Devin Robinson	WAS	WAS vs. BOS	04/09/2019	L	30	14	7	10	70.0	0	1	0.0	0	0	-	3	2	5	3	0	1	2	4	-6	25.5
37	Bobby Portis	WAS	WAS vs. BOS	04/09/2019	L	23	11	4	9	44.4	1	3	33.3	2	2	100	1	7	8	4	1	0	2	1	9	27.6
38	Jodie Meeks	TOR	TOR @ MIN	04/09/2019	W	18	7	3	5	60.0	1	3	33.3	0	0	-	0	1	1	1	0	0	1	1	20	8.7
39	Anthony Tolliver	MIN	MIN vs. TOR	04/09/2019	L	23	6	2	5	40.0	2	4	50.0	0	0	-	0	4	4	1	1	3	0	2	-5	24.3
40	Danny Green	TOR	TOR @ MIN	04/09/2019	W	24	7	2	5	40.0	1	3	33.3	2	2	100	0	2	2	4	1	1	1	0	10	20.4
41	Jeremy Lin	TOR	TOR @ MIN	04/09/2019	W	20	8	2	8	25.0	0	4	0.0	4	4	100	1	3	4	5	1	0	3	2	14	20.3
42	O.G. Anunoby	TOR	TOR @ MIN	04/09/2019	W	18	9	4	6	66.7	1	2	50.0	0	0	-	1	4	5	2	0	0	2	2	24	16.0
43	Malcolm Miller	TOR	TOR @ MIN	04/09/2019	W	9	3	1	2	50.0	0	0	-	1	2	50.0	1	0	1	0	0	0	0	1	-6	4.2
44	Dario Saric	MIN	MIN vs. TOR	04/09/2019	L	24	15	5	12	41.7	2	6	33.3	3	3	100	2	7	9	0	0	0	1	2	-15	24.8
45	C.J. Williams	MIN	MIN vs. TOR	04/09/2019	L	19	7	3	6	50.0	1	2	50.0	0	1	0.0	0	2	2	0	3	0	1	1	-9	17.4
46	Kawhi Leonard	TOR	TOR @ MIN	04/09/2019	W	24	20	8	14	57.1	4	7	57.1	0	0	-	0	6	6	1	1	1	1	0	10	33.7
47	Pascal Siakam	TOR	TOR @ MIN	04/09/2019	W	18	10	4	6	66.7	1	2	50.0	1	2	50.0	0	4	4	2	1	0	2	4	-2	18.8
48	Tyus Jones	MIN	MIN vs. TOR	04/09/2019	L	28	11	5	9	55.6	1	4	25.0	0	0	-	0	1	1	10	1	0	1	0	-11	29.2
49	Gorgui Dieng	MIN	MIN vs. TOR	04/09/2019	L	29	16	5	9	55.6	1	1	100	5	6	83.3	2	5	7	5	1	1	2	2	-13	35.9
0	Keita Bates-Diop	MIN	MIN vs. TOR	04/09/2019	L	24	7	2	7	28.6	1	5	20.0	2	2	100	0	4	4	1	1	2	3	2	-11	19.3
1	Fred VanVleet	TOR	TOR @ MIN	04/09/2019	W	27	16	6	12	50.0	2	5	40.0	2	2	100	0	2	2	4	3	0	1	1	4	32.4
2	Jared Terrell	MIN	MIN vs. TOR	04/09/2019	L	16	5	2	6	33.3	0	3	0.0	1	2	50.0	0	1	1	3	0	1	1	2	-15	12.7
3	Eric Moreland	TOR	TOR @ MIN	04/09/2019	W	7	0	0	1	0.0	0	0	-	0	0	-	1	3	4	0	1	1	2	0	-8	8.8
4	Jordan Loyd	TOR	TOR @ MIN	04/09/2019	W	7	6	2	4	50.0	1	1	100	1	1	100	0	1	1	0	0	0	0	0	-8	7.2
5	Josh Okogie	MIN	MIN vs. TOR	04/09/2019	L	18	3	1	4	25.0	1	3	33.3	0	0	-	0	1	1	1	1	0	0	4	-9	8.7
6	Mitchell Creek	MIN	MIN vs. TOR	04/09/2019	L	12	6	3	6	50.0	0	1	0.0	0	0	-	1	1	2	1	1	0	1	0	-1	11.9
7	Marc Gasol	TOR	TOR @ MIN	04/09/2019	W	23	9	3	5	60.0	2	3	66.7	1	4	25.0	2	4	6	1	1	0	2	1	4	18.7
8	Andrew Wiggins	MIN	MIN vs. TOR	04/09/2019	L	28	16	7	17	41.2	2	6	33.3	0	0	-	0	3	3	3	0	2	1	0	-11	29.1
9	Cam Reynolds	MIN	MIN vs. TOR	04/09/2019	L	19	8	3	10	30.0	2	7	28.6	0	0	-	0	1	1	1	1	0	1	1	0	12.7
10	Chris Boucher	TOR	TOR @ MIN	04/09/2019	W	25	15	7	10	70.0	1	3	33.3	0	0	-	1	12	13	2	0	2	2	2	16	37.6
11	Norman Powell	TOR	TOR @ MIN	04/09/2019	W	20	10	4	10	40.0	2	4	50.0	0	0	-	0	5	5	2	1	0	1	3	22	21.0
12	Dirk Nowitzki	DAL	DAL vs. PHX	04/09/2019	W	33	30	11	31	35.5	5	14	35.7	3	3	100	1	7	8	3	0	1	2	3	11	45.1
13	Jalen Brunson	DAL	DAL vs. PHX	04/09/2019	W	29	9	3	8	37.5	0	2	0.0	3	4	75.0	0	4	4	2	0	0	0	4	0	16.8
14	Ray Spalding	PHX	PHX @ DAL	04/09/2019	L	18	2	1	7	14.3	0	1	0.0	0	2	0.0	1	6	7	2	2	2	1	2	-4	24.4
15	Ryan Broekhoff	DAL	DAL vs. PHX	04/09/2019	W	15	0	0	3	0.0	0	2	0.0	0	0	-	0	1	1	0	1	0	4	0	4	0.2
16	Trey Burke	DAL	DAL vs. PHX	04/09/2019	W	12	6	2	3	66.7	2	3	66.7	0	0	-	0	1	1	1	0	0	0	2	1	8.7
17	Dragan Bender	PHX	PHX @ DAL	04/09/2019	L	36	12	4	9	44.4	1	4	25.0	3	4	75.0	2	9	11	6	1	1	2	4	-9	38.2
18	Maxi Kleber	DAL	DAL vs. PHX	04/09/2019	W	20	4	1	1	100	1	1	100	1	2	50.0	1	9	10	1	0	1	2	3	4	18.5
19	Jamal Crawford	PHX	PHX @ DAL	04/09/2019	L	38	51	18	30	60.0	7	13	53.8	8	9	88.9	0	5	5	5	1	1	4	4	-5	66.5
20	Elie Okobo	PHX	PHX @ DAL	04/09/2019	L	26	11	3	6	50.0	3	4	75.0	2	2	100	0	1	1	3	2	0	3	3	-9	19.7
21	De'Anthony Melton	PHX	PHX @ DAL	04/09/2019	L	19	6	2	4	50.0	0	0	-	2	3	66.7	0	3	3	1	3	0	2	3	-2	18.1
22	Jimmer Fredette	PHX	PHX @ DAL	04/09/2019	L	13	0	0	3	0.0	0	2	0.0	0	0	-	0	2	2	4	0	0	1	0	7	7.4
23	Troy Daniels	PHX	PHX @ DAL	04/09/2019	L	10	0	0	3	0.0	0	2	0.0	0	0	-	0	0	0	0	1	0	0	2	-11	3.0
24	Dorian Finney-Smith	DAL	DAL vs. PHX	04/09/2019	W	20	15	7	9	77.8	1	2	50.0	0	0	-	6	4	10	2	1	0	2	2	2	31.0
25	Luka Doncic	DAL	DAL vs. PHX	04/09/2019	W	32	21	6	14	42.9	2	5	40.0	7	8	87.5	3	13	16	11	3	0	4	1	15	61.7
26	Mikal Bridges	PHX	PHX @ DAL	04/09/2019	L	37	10	4	6	66.7	0	1	0.0	2	3	66.7	1	0	1	0	3	0	0	1	-8	20.2
27	Justin Jackson	DAL	DAL vs. PHX	04/09/2019	W	29	10	4	7	57.1	2	4	50.0	0	0	-	0	0	0	0	1	0	1	1	13	12.0
28	Devin Harris	DAL	DAL vs. PHX	04/09/2019	W	22	14	4	10	40.0	3	5	60.0	3	3	100	1	2	3	5	0	1	3	3	6	25.1
29	Josh Jackson	PHX	PHX @ DAL	04/09/2019	L	42	17	6	20	30.0	2	8	25.0	3	5	60.0	1	7	8	0	0	2	1	3	-14	31.6
30	Dwight Powell	DAL	DAL vs. PHX	04/09/2019	W	27	11	3	5	60.0	0	2	0.0	5	7	71.4	6	5	11	3	0	3	3	5	-1	34.7
31	Rudy Gobert	UTA	UTA vs. DEN	04/09/2019	W	35	20	7	12	58.3	0	0	-	6	9	66.7	2	8	10	1	1	2	0	1	26	42.5
32	Nikola Jokic	DEN	DEN @ UTA	04/09/2019	L	16	2	1	6	16.7	0	0	-	0	2	0.0	2	3	5	2	1	1	1	6	-15	16.0
33	Jamal Murray	DEN	DEN @ UTA	04/09/2019	L	31	22	9	21	42.9	3	6	50.0	1	2	50.0	0	5	5	1	1	0	2	1	-18	30.5
34	Juancho Hernangomez	DEN	DEN @ UTA	04/09/2019	L	10	0	0	0	-	0	0	-	0	0	-	0	2	2	2	0	0	0	2	6	5.4
35	Jae Crowder	UTA	UTA vs. DEN	04/09/2019	W	25	7	2	4	50.0	1	2	50.0	2	3	66.7	0	7	7	1	0	1	1	2	-1	18.9
36	Naz Mitrou-Long	UTA	UTA vs. DEN	04/09/2019	W	2	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-6	0.0
37	Royce O'Neale	UTA	UTA vs. DEN	04/09/2019	W	37	8	3	7	42.9	1	5	20.0	1	1	100	0	5	5	2	0	1	1	2	20	19.0
38	Will Barton	DEN	DEN @ UTA	04/09/2019	L	21	0	0	3	0.0	0	1	0.0	0	0	-	0	2	2	1	0	0	0	0	-15	3.9
39	Donovan Mitchell	UTA	UTA vs. DEN	04/09/2019	W	36	46	14	26	53.8	5	8	62.5	13	16	81.3	2	5	7	4	2	0	4	4	24	62.4
